phone_index,phone,human_grade,ctc_viterbi_lpp,mfa_lpp,ctc_viterbi_start,ctc_viterbi_end,mfa_start,mfa_end,split,utterance,speaker
13,AE,2.0,-0.0026726736687123775,-11.271123886108398,2.9068181818181813,2.9268652037617553,2.76,2.97,test,096470005,9647
14,Z,1.8,-0.6915720701217651,-9.608101844787598,3.00705329153605,3.0271003134796235,2.97,3.1,test,096470005,9647
15,DH,2.0,-7.66360330581665,-11.146132469177246,3.488181818181818,3.5082288401253914,3.47,3.53,test,096470005,9647
16,EY,2.0,-0.02403491921722889,-11.255887985229492,3.6686050156739807,3.6886520376175542,3.53,3.74,test,096470005,9647
17,W,2.0,-0.011999730952084064,-9.494977951049805,3.9292163009404386,3.9693103448275857,3.74,4.04,test,096470005,9647
19,CH,0.8,-9.289712905883789,-12.66279125213623,4.20987460815047,4.229921630094044,4.17,4.23,test,096470005,9647
20,T,0.0,-10.820956230163574,-9.559711456298828,4.350203761755485,4.370250783699059,4.23,4.28,test,096470005,9647
21,HH,2.0,-0.02501058019697666,-9.14257526397705,4.530626959247648,4.590768025078369,4.28,4.61,test,096470005,9647
22,ER,0.6,-11.164987564086914,-12.3717041015625,4.791238244514106,4.81128526645768,4.61,4.89,test,096470005,9647
23,L,1.6,-4.010181903839111,-6.629635334014893,5.492884012539184,5.512931034482758,5.45,5.51,test,096470005,9647
24,IY,1.6,-0.05639033019542694,-8.67512321472168,5.6332131661442,5.653260188087773,5.51,5.71,test,096470005,9647
25,V,1.4,-5.89613151550293,-8.543617248535156,5.7534952978056415,5.7735423197492155,5.71,5.87,test,096470005,9647
0,W,2.0,-0.17125384509563446,-0.17125384509563446,0.5218823529411765,0.562027149321267,0.52,0.56,test,096470007,9647
1,ER,1.4,-10.755083084106445,-11.926691055297852,0.7025339366515837,0.722606334841629,0.56,0.86,test,096470007,9647
2,DH,1.6,-9.696981430053711,-12.036656379699707,0.9032579185520362,0.9233303167420814,0.86,0.93,test,096470007,9647
3,IY,1.6,-6.788334369659424,-11.949651718139648,1.0236923076923077,1.043764705882353,0.93,1.09,test,096470007,9647
4,Z,1.4,-3.4338228702545166,-11.914340019226074,1.124054298642534,1.1441266968325792,1.09,1.33,test,096470007,9647
5,Y,2.0,-0.002382892183959484,-7.241675853729248,1.9871674208144796,2.0473846153846154,1.84,2.06,test,096470007,9647
6,AH,2.0,-0.07216792553663254,-9.226202011108398,2.2079638009049773,2.248108597285068,2.06,2.27,test,096470007,9647
7,NG,2.0,-0.1042981669306755,-10.480219841003418,2.328398190045249,2.348470588235294,2.27,2.4,test,096470007,9647
8,P,2.0,-0.13064727187156677,-8.4223051071167,2.4488325791855203,2.488977375565611,2.4,2.54,test,096470007,9647
9,IY,2.0,-0.044058699160814285,-9.586663246154785,2.649556561085973,2.6897013574660633,2.54,2.75,test,096470007,9647
10,P,2.0,-0.001968828495591879,-9.031344413757324,2.83020814479638,2.8502805429864253,2.75,2.87,test,096470007,9647
11,L,2.0,-7.256282329559326,-10.554056167602539,3.051004524886878,3.071076923076923,2.92,3.15,test,096470007,9647
12,IY,1.4,-7.0307817459106445,-11.172122955322266,3.2718009049773755,3.2918733031674208,3.15,3.33,test,096470007,9647
13,V,0.0,-7.631359100341797,-10.013516426086426,3.2918733031674208,3.311945701357466,3.33,3.36,test,096470007,9647
15,L,1.6,-9.158834457397461,-8.396310806274414,3.4123076923076923,3.4323800904977375,3.4,3.43,test,096470007,9647
0,Y,2.0,-0.1047685444355011,-6.402800559997559,0.5819040404040403,0.6421010101010101,0.51,0.65,test,096470008,9647
1,UW,2.0,-1.3082196712493896,-5.961188793182373,0.6822323232323232,0.7022979797979798,0.65,0.81,test,096470008,9647
2,K,2.0,-0.357876718044281,-6.708101272583008,0.8427575757575757,0.8628232323232323,0.84,0.92,test,096470008,9647
3,AE,2.0,-1.843348741531372,-11.356758117675781,1.0634797979797979,1.0835454545454546,0.92,1.12,test,096470008,9647
4,N,2.0,-2.312823534011841,-9.171939849853516,1.1236767676767676,1.1437424242424241,1.12,1.21,test,096470008,9647
5,JH,2.0,-7.2330121994018555,-11.799583435058594,1.2240050505050504,1.244070707070707,1.21,1.29,test,096470008,9647
6,AH,2.0,-0.7598928809165955,-9.804784774780273,1.4246616161616161,1.4447272727272726,1.29,1.47,test,096470008,9647
7,M,2.0,-0.039036232978105545,-10.38724136352539,1.5049242424242424,1.5450555555555554,1.47,1.5,test,096470008,9647
8,P,2.0,-8.788355827331543,-9.702531814575195,1.6453838383838382,1.665449494949495,1.5,1.53,test,096470008,9647
9,W,2.0,-0.010727467946708202,-10.39077377319336,2.0466969696969697,2.0868282828282827,1.53,1.56,test,096470008,9647
10,IH,2.0,-6.031359672546387,-10.062203407287598,2.167090909090909,2.1871565656565655,1.56,1.59,test,096470008,9647
12,AW,0.0,-10.560894966125488,-9.967435836791992,2.2874848484848482,2.307550505050505,1.75,2.02,test,096470008,9647
14,M,2.0,-0.9593960642814636,-10.352087020874023,3.090111111111111,3.1101767676767675,2.02,2.12,test,096470008,9647
15,IY,2.0,-0.3165580928325653,-9.540217399597168,3.2506363636363633,3.2907676767676763,2.12,2.26,test,096470008,9647
0,IH,0.0,-9.461502075195312,-10.722528457641602,0.7223538461538461,0.7424192307692307,0.51,0.79,test,096470010,9647
1,F,0.0,-10.441168785095215,-12.773218154907227,0.8226807692307692,0.8427461538461538,0.79,0.99,test,096470010,9647
2,DH,0.8,-8.308160781860352,-10.53955364227295,1.0032692307692306,1.0233346153846152,0.99,1.05,test,096470010,9647
3,AE,1.2,-0.035254959017038345,-11.460897445678711,1.1838576923076922,1.2039230769230769,1.05,1.25,test,096470010,9647
4,T,0.8,-9.335016250610352,-11.417110443115234,1.2841846153846153,1.30425,1.25,1.37,test,096470010,9647
5,EH,2.0,-0.02700541354715824,-9.884736061096191,1.6252961538461537,1.6854923076923076,1.45,1.71,test,096470010,9647
6,V,2.0,-0.028315911069512367,-6.28322696685791,1.765753846153846,1.8058846153846153,1.71,1.8,test,096470010,9647
8,HH,1.6,-0.20206014811992645,-1.1939460039138794,2.809153846153846,2.849284615384615,2.79,2.85,test,096470010,9647
9,AE,1.2,-0.0019393223337829113,-12.824581146240234,2.949611538461538,2.9696769230769227,2.85,2.88,test,096470010,9647
10,P,1.6,-10.798748970031738,-13.779322624206543,2.9897423076923073,3.009807692307692,2.88,2.91,test,096470010,9647
11,AH,1.6,-10.928459167480469,-11.863936424255371,3.009807692307692,3.0298730769230766,2.91,2.97,test,096470010,9647
12,N,1.6,-4.775310039520264,-10.942113876342773,3.3709846153846152,3.3910499999999995,2.97,3.48,test,096470010,9647
13,Z,0.6,-4.505755424499512,-11.730409622192383,3.5114423076923074,3.531507692307692,3.48,3.61,test,096470010,9647
14,DH,1.6,-6.33077335357666,-10.827376365661621,3.7722923076923074,3.792357692307692,3.74,3.79,test,096470010,9647
17,IH,2.0,-6.9554901123046875,-9.897316932678223,4.474580769230768,4.494646153846153,4.34,4.55,test,096470010,9647
18,Z,1.8,-0.011188622564077377,-11.540833473205566,4.594973076923076,4.615038461538461,4.55,4.73,test,096470010,9647
0,N,2.0,-0.27102047204971313,-5.95911169052124,0.5406279069767442,0.5806744186046512,0.51,0.6,test,096470011,9647
1,AH,0.4,-7.9654035568237305,-10.920696258544922,0.700813953488372,0.7208372093023255,0.6,0.79,test,096470011,9647
2,TH,2.0,-8.560089111328125,-11.714971542358398,0.820953488372093,0.8409767441860465,0.79,0.89,test,096470011,9647
3,IH,2.0,-6.848443031311035,-10.945452690124512,0.9611162790697674,0.981139534883721,0.89,1.0,test,096470011,9647
4,NG,2.0,-5.291168689727783,-10.53213119506836,1.0211860465116278,1.0412093023255813,1.0,1.13,test,096470011,9647
5,B,2.0,-0.0033318265341222286,-7.123969554901123,1.1613488372093024,1.1813720930232559,1.13,1.18,test,096470011,9647
6,AH,2.0,-4.110105514526367,-10.467124938964844,1.3415581395348837,1.3615813953488372,1.18,1.41,test,096470011,9647
7,T,2.0,-6.73781156539917,-9.10711669921875,1.441674418604651,1.4616976744186045,1.41,1.56,test,096470011,9647
8,AH,2.0,-1.1449317932128906,-10.494523048400879,1.6619302325581395,1.681953488372093,2.44,2.88,test,096470011,9647
9,N,0.8,-9.19912338256836,-12.428915977478027,2.4027906976744187,2.422813953488372,2.88,2.94,test,096470011,9647
10,IH,2.0,-3.1415903568267822,-8.933259963989258,3.444,3.4640232558139537,3.37,3.48,test,096470011,9647
11,M,1.6,-0.0011207121424376965,-8.438016891479492,3.524093023255814,3.564139534883721,3.48,3.65,test,096470011,9647
12,EH,0.4,-6.247095584869385,-11.703750610351562,3.7843953488372093,3.8044186046511625,3.65,3.83,test,096470011,9647
13,N,0.4,-8.7761869430542,-11.003826141357422,3.8044186046511625,3.8244418604651162,3.83,3.86,test,096470011,9647
14,S,0.4,-0.2310202270746231,-6.319057464599609,3.884511627906977,3.90453488372093,3.86,3.92,test,096470011,9647
15,S,0.4,-0.008217571303248405,-12.108576774597168,4.224906976744186,4.244930232558139,3.92,4.01,test,096470011,9647
16,IY,0.4,-0.11285568028688431,-10.285102844238281,4.405116279069768,4.425139534883721,4.01,4.54,test,096470011,9647
0,DH,1.6,-0.45568743348121643,-8.694071769714355,0.5211779935275082,0.5412233009708738,0.5,0.56,test,096470012,9647
1,EY,2.0,-6.036712169647217,-11.05211067199707,0.661495145631068,0.6815404530744337,0.56,0.72,test,096470012,9647
2,W,2.0,-0.020928924903273582,-11.105487823486328,0.7817669902912622,0.8218576051779936,0.72,0.76,test,096470012,9647
3,ER,0.4,-8.24531078338623,-10.909046173095703,1.0624012944983818,1.0824466019417476,0.76,1.13,test,096470012,9647
4,P,1.6,-0.023888200521469116,-13.342082023620605,1.1425825242718448,1.182673139158576,1.24,1.27,test,096470012,9647
5,R,0.8,-7.193902015686035,-11.936025619506836,1.4031715210355988,1.4232168284789644,1.27,1.31,test,096470012,9647
7,B,0.0,-10.318036079406738,-13.07930850982666,1.5234433656957929,1.5434886731391586,1.44,1.47,test,096470012,9647
8,AH,0.4,-0.013082033023238182,-12.033306121826172,1.7038511326860841,1.7238964401294499,1.47,1.5,test,096470012,9647
9,B,0.0,-9.541775703430176,-13.091690063476562,1.9443948220064726,1.9644401294498384,1.5,1.6,test,096470012,9647
10,L,0.0,-11.42490005493164,-11.899892807006836,2.0646666666666667,2.0847119741100326,1.6,1.79,test,096470012,9647
11,IY,0.0,-0.009122713468968868,-13.585618019104004,2.0847119741100326,2.104757281553398,1.79,1.87,test,096470012,9647
12,D,2.0,-10.189436912536621,-8.59034252166748,2.1448478964401296,2.164893203883495,1.92,1.98,test,096470012,9647
13,EY,0.4,-9.085618019104004,-12.379958152770996,2.2651197411003237,2.2851650485436896,1.98,2.22,test,096470012,9647
14,T,0.8,-6.899787425994873,-9.90927791595459,2.2851650485436896,2.305210355987055,2.22,2.38,test,096470012,9647
15,IH,0.0,-1.237973928451538,-11.225789070129395,2.425482200647249,2.445527508090615,2.38,2.41,test,096470012,9647
16,NG,0.0,-9.45421314239502,-10.589700698852539,2.686071197411003,2.706116504854369,2.41,2.44,test,096470012,9647
18,S,2.0,-0.0009575072908774018,-10.697731018066406,3.5079288025889968,3.5279741100323627,3.44,3.68,test,096470012,9647
19,AH,2.0,-5.780993938446045,-9.698822021484375,3.8086084142394823,3.8486990291262138,3.68,3.87,test,096470012,9647
20,M,2.0,-0.00557627622038126,-7.773773670196533,3.8887896440129452,3.9288802588996767,3.87,3.98,test,096470012,9647
21,TH,1.8,-7.937528610229492,-11.284579277038574,4.009061488673139,4.029106796116505,3.98,4.12,test,096470012,9647
22,IH,2.0,-4.629441261291504,-11.410552978515625,4.229559870550162,4.249605177993527,4.12,4.16,test,096470012,9647
23,NG,2.0,-6.808155059814453,-12.046786308288574,4.369877022653722,4.389922330097088,4.16,4.38,test,096470012,9647
24,HH,2.0,-0.013941976241767406,-0.013941976241767406,4.931145631067961,4.971236245954692,4.93,4.97,test,096470012,9647
25,IY,1.8,-0.006499935407191515,-10.509682655334473,5.051417475728155,5.071462783171521,4.97,5.11,test,096470012,9647
26,SH,0.4,-6.948918342590332,-11.345132827758789,5.151644012944984,5.171689320388349,5.11,5.37,test,096470012,9647
27,R,0.4,-6.8832855224609375,-11.21817684173584,5.31200647249191,5.332051779935275,5.37,5.4,test,096470012,9647
28,AH,0.0,-9.15543270111084,-10.894399642944336,5.512459546925567,5.532504854368932,5.4,5.58,test,096470012,9647
29,G,1.2,-7.31209135055542,-10.388815879821777,5.753003236245955,5.77304854368932,5.58,5.61,test,096470012,9647
0,W,2.0,-9.757827758789062,-12.364749908447266,0.6238971428571428,0.6440228571428571,0.5,0.55,test,096470013,9647
1,UH,2.0,-8.869613647460938,-12.772440910339355,0.6440228571428571,0.6641485714285714,0.55,0.72,test,096470013,9647
2,M,2.0,-0.0008705034852027893,-5.82002592086792,0.7446514285714285,0.7849028571428571,0.72,0.8,test,096470013,9647
3,AH,2.0,-9.126117706298828,-11.846410751342773,0.9459085714285714,0.9660342857142856,0.8,0.99,test,096470013,9647
4,N,2.0,-0.2416469305753708,-4.426031589508057,0.9861599999999999,1.0264114285714285,0.99,1.08,test,096470013,9647
5,N,2.0,-7.310170650482178,-11.441078186035156,1.3081714285714285,1.3282971428571428,1.08,1.11,test,096470013,9647
6,OW,2.0,-0.007007215637713671,-10.358853340148926,1.3282971428571428,1.3685485714285714,1.11,1.48,test,096470013,9647
7,IH,1.6,-0.001630882965400815,-9.226753234863281,1.6704342857142858,1.6905599999999998,1.6,1.71,test,096470013,9647
8,T,1.6,-0.001291394466534257,-11.259468078613281,1.771062857142857,1.7911885714285714,1.71,1.78,test,096470013,9647
9,S,1.6,-5.544051647186279,-10.467382431030273,2.0729485714285714,2.0930742857142857,1.78,1.81,test,096470013,9647
10,AA,2.0,-0.30610692501068115,-13.077625274658203,2.53584,2.5760914285714285,1.81,1.86,test,096470013,9647
11,L,2.0,-4.844867706298828,-11.844461441040039,2.6364685714285714,2.6565942857142857,1.86,2.04,test,096470013,9647
12,R,2.0,-3.2568295001983643,-9.371259689331055,2.6565942857142857,2.67672,2.36,2.68,test,096470013,9647
13,AY,0.4,-9.577791213989258,-12.368825912475586,2.797474285714286,2.8176,2.68,2.84,test,096470013,9647
14,T,0.8,-10.087417602539062,-12.671947479248047,2.918228571428571,2.9383542857142855,2.84,2.92,test,096470013,9647
1,K,0.0,-8.702727317810059,-12.963991165161133,0.6623451776649747,0.6824162436548223,1.45,1.48,test,096470014,9647
2,S,0.0,-8.62121868133545,-10.274052619934082,0.7024873096446701,0.7225583756345177,1.48,1.51,test,096470014,9647
3,T,0.0,-6.432672500610352,-10.900626182556152,0.7225583756345177,0.7426294416243655,1.51,1.52,test,096470014,9647
4,R,0.0,-2.5220212936401367,-12.391733169555664,0.7426294416243655,0.7627005076142133,1.52,1.55,test,096470014,9647
5,IY,0.0,-0.131145179271698,-13.769262313842773,0.8630558375634518,0.9031979695431472,1.55,1.59,test,096470014,9647
6,M,0.0,-2.8616127967834473,-13.752934455871582,0.9834822335025382,1.003553299492386,1.59,1.62,test,096470014,9647
7,L,0.0,-8.599367141723633,-12.898797035217285,1.003553299492386,1.0236243654822335,1.62,1.65,test,096470014,9647
8,IY,0.0,-0.5161578059196472,-13.732505798339844,1.2845482233502539,1.3046192893401016,1.65,1.68,test,096470014,9647
9,L,2.0,-0.002462689997628331,-12.837455749511719,1.5053299492385788,1.5254010152284265,1.68,1.71,test,096470014,9647
11,NG,2.0,-7.233636856079102,-11.780509948730469,1.8264670050761422,1.84653807106599,1.75,1.89,test,096470014,9647
12,T,2.0,-6.367809772491455,-10.893656730651855,1.9268223350253808,1.9468934010152286,1.89,2.08,test,096470014,9647
13,AY,0.2,-8.636171340942383,-9.413373947143555,1.9468934010152286,1.9669644670050763,2.08,2.11,test,096470014,9647
14,M,1.6,-0.08530689775943756,-10.357012748718262,2.328243654822335,2.3683857868020306,2.11,2.43,test,096470014,9647
15,N,2.0,-0.006869508884847164,-12.38027572631836,2.689522842639594,2.709593908629442,2.43,2.46,test,096470014,9647
16,OW,1.8,-0.04680817574262619,-12.17303466796875,2.9303756345177665,2.970517766497462,2.46,2.52,test,096470014,9647
17,R,0.4,-10.14515495300293,-11.756247520446777,3.0708730964467006,3.0909441624365486,2.59,3.14,test,096470014,9647
18,AY,0.4,-9.723650932312012,-13.168334007263184,3.2113705583756347,3.231441624365482,3.14,3.26,test,096470014,9647
19,T,2.0,-7.055150985717773,-9.887262344360352,3.331796954314721,3.3518680203045688,3.26,3.46,test,096470014,9647
0,DH,2.0,-8.26298999786377,-11.253150939941406,0.501269035532995,0.5213197969543147,0.49,0.55,test,096470015,9647
1,AH,2.0,-0.13214555382728577,-7.5753560066223145,0.7418781725888326,0.7819796954314722,0.55,0.92,test,096470015,9647
2,F,2.0,-0.004360249266028404,-8.351746559143066,0.902284263959391,0.9423857868020306,0.95,0.98,test,096470015,9647
3,ER,0.0,-10.233539581298828,-13.001799583435059,1.102791878172589,1.1228426395939088,0.98,1.21,test,096470015,9647
4,S,1.6,-0.7386928200721741,-9.222526550292969,1.2431472081218276,1.2631979695431472,1.21,1.34,test,096470015,9647
5,T,0.8,-8.656720161437988,-11.40050983428955,1.3835025380710662,1.4035532994923858,1.34,1.37,test,096470015,9647
6,M,2.0,-0.010926148854196072,-7.4325852394104,1.4436548223350254,1.5038071065989849,1.37,1.56,test,096470015,9647
7,EY,0.4,-5.4337239265441895,-12.605918884277344,1.684263959390863,1.704314720812183,1.56,1.74,test,096470015,9647
8,B,2.0,-0.0018981549656018615,-11.756436347961426,1.9449238578680206,1.9649746192893403,1.74,1.96,test,096470015,9647
9,IY,2.0,-0.002130145439878106,-12.27461051940918,2.085279187817259,2.105329949238579,1.96,2.7,test,096470015,9647
10,DH,0.0,-9.821839332580566,-11.01298713684082,2.4261421319796956,2.4461928934010153,2.7,2.73,test,096470015,9647
11,AH,0.0,-10.160177230834961,-12.626533508300781,2.5464467005076146,2.5664974619289342,2.73,2.76,test,096470015,9647
12,S,0.0,-10.857017517089844,-12.875597953796387,2.5664974619289342,2.586548223350254,2.76,2.8,test,096470015,9647
13,IH,0.0,-7.455859184265137,-12.17558765411377,2.706852791878173,2.7269035532994925,2.8,2.83,test,096470015,9647
14,K,0.0,-0.0017826156690716743,-11.082483291625977,2.867258883248731,2.887309644670051,2.83,2.86,test,096470015,9647
15,S,0.0,-12.75516128540039,-11.090627670288086,2.887309644670051,2.907360406091371,2.86,2.91,test,096470015,9647
16,P,0.0,-9.559941291809082,-13.852272987365723,3.067766497461929,3.087817258883249,2.91,2.94,test,096470015,9647
17,L,0.0,-11.719321250915527,-13.019875526428223,3.107868020304569,3.1279187817258887,2.94,2.97,test,096470015,9647
18,EY,0.0,-11.721576690673828,-12.887313842773438,3.1279187817258887,3.1479695431472083,2.97,3.1,test,096470015,9647
19,N,0.0,-0.01721159555017948,-6.245325565338135,3.1479695431472083,3.168020304568528,3.1,3.21,test,096470015,9647
20,D,0.0,-8.217399597167969,-11.594147682189941,3.2682741116751273,3.288324873096447,3.21,3.34,test,096470015,9647
0,HH,2.0,-0.0034247643779963255,-8.032958984375,0.5012315270935961,0.5413300492610837,0.44,0.56,test,096470016,9647
1,AW,2.0,-0.005887191742658615,-10.566497802734375,0.6816748768472907,0.7017241379310345,0.56,0.72,test,096470016,9647
2,M,2.0,-0.0007357274298556149,-7.995253562927246,0.7618719211822661,0.7819211822660099,0.72,0.83,test,096470016,9647
3,EH,2.0,-0.007958370260894299,-11.73834228515625,0.9423152709359607,0.9623645320197045,0.83,0.98,test,096470016,9647
4,N,2.0,-0.0013428174424916506,-6.355246543884277,0.9824137931034483,1.0225123152709361,0.98,1.07,test,096470016,9647
5,IY,2.0,-0.6153439879417419,-10.389140129089355,1.1227586206896554,1.142807881773399,1.07,1.2,test,096470016,9647
6,K,2.0,-0.004482578486204147,-8.001326560974121,1.2430541871921184,1.263103448275862,1.2,1.33,test,096470016,9647
